Year,Month,Company,Type,SubCategory,Account,Amount (INR)
2023,3,Construct Corp G,Assets,Other Long Term Assets,Intangible Assets,5512235.84
2023,3,Construct Corp G,Assets,Other Long Term Assets,Accumulated Amortization,-5591881.91
2023,3,Construct Corp G,Liabilities,Current Liabilities,Accounts Payable,8360243.05
2023,3,Construct Corp G,Liabilities,Current Liabilities,Accrued Expenses,2745910.72
2023,3,Construct Corp G,Liabilities,Current Liabilities,Short-Term Loans,8123493.04
2023,3,Construct Corp G,Liabilities,Long-Term Liabilities,Long-Term Debt,8685334.18
2023,3,Construct Corp G,Liabilities,Long-Term Liabilities,Lease Obligations,5217455.84
2023,3,Construct Corp G,Equity,Shareholder's Equity,Common Stock,429276.1
2023,3,Construct Corp G,Equity,Shareholder's Equity,Preferred Stock,4949990.65
2023,3,Construct Corp G,Equity,Shareholder's Equity,Additional Paid-in Capital,8618448.2
2023,3,Construct Corp G,Equity,Shareholder's Equity,Retained Earnings,1000083.41
2023,4,Construct Corp G,Assets,Current Assets,Cash and Cash Equivalents,8627330.04
2023,4,Construct Corp G,Assets,Current Assets,Accounts Receivable,4682916.8
2023,4,Construct Corp G,Assets,Current Assets,Allowance for Doubtful Accounts,-1281719.94
2023,4,Construct Corp G,Assets,Current Assets,Inventory,4701097.43
2023,4,Construct Corp G,Assets,Current Assets,Prepaid Expenses,8623656.48
2023,4,Construct Corp G,Assets,PPE,Land,8679219.18
2023,4,Construct Corp G,Assets,PPE,Buildings,4041342.43
2023,4,Construct Corp G,Assets,PPE,Construction Equipment,1970870.54
2023,4,Construct Corp G,Assets,PPE,Accumulated Depreciation - PPE,-418172.04
2023,4,Construct Corp G,Assets,PPE,Vehicles,4643867.49
2023,4,Construct Corp G,Assets,PPE,Accumulated Depreciation - Vehicles,-3757652.97
2023,4,Construct Corp G,Assets,Other Long Term Assets,Investments,2058251.98
2023,4,Construct Corp G,Assets,Other Long Term Assets,Intangible Assets,744289.43
2023,4,Construct Corp G,Assets,Other Long Term Assets,Accumulated Amortization,-2337347.71
2023,4,Construct Corp G,Liabilities,Current Liabilities,Accounts Payable,6582866.3
2023,4,Construct Corp G,Liabilities,Current Liabilities,Accrued Expenses,3491778.55
2023,4,Construct Corp G,Liabilities,Current Liabilities,Short-Term Loans,7681176.33
2023,4,Construct Corp G,Liabilities,Long-Term Liabilities,Long-Term Debt,1803428.29
2023,4,Construct Corp G,Liabilities,Long-Term Liabilities,Lease Obligations,7813108.61
2023,4,Construct Corp G,Equity,Shareholder's Equity,Common Stock,629096.61
2023,4,Construct Corp G,Equity,Shareholder's Equity,Preferred Stock,4084323.17
2023,4,Construct Corp G,Equity,Shareholder's Equity,Additional Paid-in Capital,6877428.1
2023,4,Construct Corp G,Equity,Shareholder's Equity,Retained Earnings,2888411.04
2023,5,Construct Corp G,Assets,Current Assets,Cash and Cash Equivalents,7562711.81
2023,5,Construct Corp G,Assets,Current Assets,Accounts Receivable,1179819.28
2023,5,Construct Corp G,Assets,Current Assets,Allowance for Doubtful Accounts,-2054990.69
2023,5,Construct Corp G,Assets,Current Assets,Inventory,8595643.0
2023,5,Construct Corp G,Assets,Current Assets,Prepaid Expenses,8077637.68
2023,5,Construct Corp G,Assets,PPE,Land,4700425.95
2023,5,Construct Corp G,Assets,PPE,Buildings,8251639.89
2023,5,Construct Corp G,Assets,PPE,Construction Equipment,6319320.73
2023,5,Construct Corp G,Assets,PPE,Accumulated Depreciation - PPE,-2012315.28
2023,5,Construct Corp G,Assets,PPE,Vehicles,5152725.08
2023,5,Construct Corp G,Assets,PPE,Accumulated Depreciation - Vehicles,-8864138.1
2023,5,Construct Corp G,Assets,Other Long Term Assets,Investments,6924868.34
2023,5,Construct Corp G,Assets,Other Long Term Assets,Intangible Assets,2470425.59
2023,5,Construct Corp G,Assets,Other Long Term Assets,Accumulated Amortization,-8438403.9
2023,5,Construct Corp G,Liabilities,Current Liabilities,Accounts Payable,8589767.62
2023,5,Construct Corp G,Liabilities,Current Liabilities,Accrued Expenses,7240887.15
2023,5,Construct Corp G,Liabilities,Current Liabilities,Short-Term Loans,657883.96
2023,5,Construct Corp G,Liabilities,Long-Term Liabilities,Long-Term Debt,1076236.04
2023,5,Construct Corp G,Liabilities,Long-Term Liabilities,Lease Obligations,6056039.48
2023,5,Construct Corp G,Equity,Shareholder's Equity,Common Stock,4341851.19
2023,5,Construct Corp G,Equity,Shareholder's Equity,Preferred Stock,1172715.32
2023,5,Construct Corp G,Equity,Shareholder's Equity,Additional Paid-in Capital,4654080.88
2023,5,Construct Corp G,Equity,Shareholder's Equity,Retained Earnings,8902960.19
2023,6,Construct Corp G,Assets,Current Assets,Cash and Cash Equivalents,7265394.46
2023,6,Construct Corp G,Assets,Current Assets,Accounts Receivable,5614475.69
2023,6,Construct Corp G,Assets,Current Assets,Allowance for Doubtful Accounts,-8664086.5
2023,6,Construct Corp G,Assets,Current Assets,Inventory,5944826.85
2023,6,Construct Corp G,Assets,Current Assets,Prepaid Expenses,8392757.09
2023,6,Construct Corp G,Assets,PPE,Land,4755985.33
2023,6,Construct Corp G,Assets,PPE,Buildings,2350847.12
2023,6,Construct Corp G,Assets,PPE,Construction Equipment,3751098.05
2023,6,Construct Corp G,Assets,PPE,Accumulated Depreciation - PPE,-6889887.73
2023,6,Construct Corp G,Assets,PPE,Vehicles,524879.21
2023,6,Construct Corp G,Assets,PPE,Accumulated Depreciation - Vehicles,-3033912.12
2023,6,Construct Corp G,Assets,Other Long Term Assets,Investments,5580495.16
2023,6,Construct Corp G,Assets,Other Long Term Assets,Intangible Assets,747083.83
2023,6,Construct Corp G,Assets,Other Long Term Assets,Accumulated Amortization,-4789958.66
2023,6,Construct Corp G,Liabilities,Current Liabilities,Accounts Payable,3653595.52
2023,6,Construct Corp G,Liabilities,Current Liabilities,Accrued Expenses,2122484.35
2023,6,Construct Corp G,Liabilities,Current Liabilities,Short-Term Loans,3735802.59
2023,6,Construct Corp G,Liabilities,Long-Term Liabilities,Long-Term Debt,6548084.32
2023,6,Construct Corp G,Liabilities,Long-Term Liabilities,Lease Obligations,6531199.36
2023,6,Construct Corp G,Equity,Shareholder's Equity,Common Stock,2773493.13
2023,6,Construct Corp G,Equity,Shareholder's Equity,Preferred Stock,2462347.26
2023,6,Construct Corp G,Equity,Shareholder's Equity,Additional Paid-in Capital,5694551.44
2023,6,Construct Corp G,Equity,Shareholder's Equity,Retained Earnings,5403354.3
2023,7,Construct Corp G,Assets,Current Assets,Cash and Cash Equivalents,8063340.82
2023,7,Construct Corp G,Assets,Current Assets,Accounts Receivable,8708022.36
2023,7,Construct Corp G,Assets,Current Assets,Allowance for Doubtful Accounts,-5240449.43
2023,7,Construct Corp G,Assets,Current Assets,Inventory,3304894.82
2023,7,Construct Corp G,Assets,Current Assets,Prepaid Expenses,8767995.23
2023,7,Construct Corp G,Assets,PPE,Land,2219495.84
2023,7,Construct Corp G,Assets,PPE,Buildings,1852526.57
2023,7,Construct Corp G,Assets,PPE,Construction Equipment,4526135.4
2023,7,Construct Corp G,Assets,PPE,Accumulated Depreciation - PPE,-3322467.85
2023,7,Construct Corp G,Assets,PPE,Vehicles,1181128.44
2023,7,Construct Corp G,Assets,PPE,Accumulated Depreciation - Vehicles,-5778311.84
2023,7,Construct Corp G,Assets,Other Long Term Assets,Investments,2505530.35
2023,7,Construct Corp G,Assets,Other Long Term Assets,Intangible Assets,6086889.1
2023,7,Construct Corp G,Assets,Other Long Term Assets,Accumulated Amortization,-6962016.91
2023,7,Construct Corp G,Liabilities,Current Liabilities,Accounts Payable,543144.68
2023,7,Construct Corp G,Liabilities,Current Liabilities,Accrued Expenses,5479316.07
2023,7,Construct Corp G,Liabilities,Current Liabilities,Short-Term Loans,5202277.94
2023,7,Construct Corp G,Liabilities,Long-Term Liabilities,Long-Term Debt,1997300.95
2023,7,Construct Corp G,Liabilities,Long-Term Liabilities,Lease Obligations,2827174.27
2023,7,Construct Corp G,Equity,Shareholder's Equity,Common Stock,1790611.24
2023,7,Construct Corp G,Equity,Shareholder's Equity,Preferred Stock,5273002.49
2023,7,Construct Corp G,Equity,Shareholder's Equity,Additional Paid-in Capital,2436622.88
2023,7,Construct Corp G,Equity,Shareholder's Equity,Retained Earnings,1756146.6
2023,8,Construct Corp G,Assets,Current Assets,Cash and Cash Equivalents,1846662.8
2023,8,Construct Corp G,Assets,Current Assets,Accounts Receivable,464807.46
2023,8,Construct Corp G,Assets,Current Assets,Allowance for Doubtful Accounts,-5103742.87
2023,8,Construct Corp G,Assets,Current Assets,Inventory,4056824.74
2023,8,Construct Corp G,Assets,Current Assets,Prepaid Expenses,4527919.37
2023,8,Construct Corp G,Assets,PPE,Land,1298972.05
2023,8,Construct Corp G,Assets,PPE,Buildings,5121997.33
2023,8,Construct Corp G,Assets,PPE,Construction Equipment,6991321.86
2023,8,Construct Corp G,Assets,PPE,Accumulated Depreciation - PPE,-2365191.9
2023,8,Construct Corp G,Assets,PPE,Vehicles,8352828.24
2023,8,Construct Corp G,Assets,PPE,Accumulated Depreciation - Vehicles,-6473390.67
2023,8,Construct Corp G,Assets,Other Long Term Assets,Investments,8414660.12
2023,8,Construct Corp G,Assets,Other Long Term Assets,Intangible Assets,5695161.43
2023,8,Construct Corp G,Assets,Other Long Term Assets,Accumulated Amortization,-530026.86
2023,8,Construct Corp G,Liabilities,Current Liabilities,Accounts Payable,2549598.11
2023,8,Construct Corp G,Liabilities,Current Liabilities,Accrued Expenses,8077617.4
2023,8,Construct Corp G,Liabilities,Current Liabilities,Short-Term Loans,6868496.27
2023,8,Construct Corp G,Liabilities,Long-Term Liabilities,Long-Term Debt,1197322.59
2023,8,Construct Corp G,Liabilities,Long-Term Liabilities,Lease Obligations,1080200.94
2023,8,Construct Corp G,Equity,Shareholder's Equity,Common Stock,8100680.79
2023,8,Construct Corp G,Equity,Shareholder's Equity,Preferred Stock,3733609.04
2023,8,Construct Corp G,Equity,Shareholder's Equity,Additional Paid-in Capital,5338125.56
2023,8,Construct Corp G,Equity,Shareholder's Equity,Retained Earnings,3306223.88
2023,9,Construct Corp G,Assets,Current Assets,Cash and Cash Equivalents,4009811.67
2023,9,Construct Corp G,Assets,Current Assets,Accounts Receivable,895785.32
2023,9,Construct Corp G,Assets,Current Assets,Allowance for Doubtful Accounts,-5286050.4
2023,9,Construct Corp G,Assets,Current Assets,Inventory,5603470.05
2023,9,Construct Corp G,Assets,Current Assets,Prepaid Expenses,4470121.16
2023,9,Construct Corp G,Assets,PPE,Land,7345315.97
2023,9,Construct Corp G,Assets,PPE,Buildings,4819780.53
2023,9,Construct Corp G,Assets,PPE,Construction Equipment,655798.73
2023,9,Construct Corp G,Assets,PPE,Accumulated Depreciation - PPE,-3434633.51
2023,9,Construct Corp G,Assets,PPE,Vehicles,2982076.21
2023,9,Construct Corp G,Assets,PPE,Accumulated Depreciation - Vehicles,-4948367.32
2023,9,Construct Corp G,Assets,Other Long Term Assets,Investments,2474496.49
2023,9,Construct Corp G,Assets,Other Long Term Assets,Intangible Assets,2273483.72
2023,9,Construct Corp G,Assets,Other Long Term Assets,Accumulated Amortization,-2658492.56
2023,9,Construct Corp G,Liabilities,Current Liabilities,Accounts Payable,1775277.71
2023,9,Construct Corp G,Liabilities,Current Liabilities,Accrued Expenses,2337659.57
2023,9,Construct Corp G,Liabilities,Current Liabilities,Short-Term Loans,4981689.89
2023,9,Construct Corp G,Liabilities,Long-Term Liabilities,Long-Term Debt,6387548.29
2023,9,Construct Corp G,Liabilities,Long-Term Liabilities,Lease Obligations,5380894.42
2023,9,Construct Corp G,Equity,Shareholder's Equity,Common Stock,8749121.56
2023,9,Construct Corp G,Equity,Shareholder's Equity,Preferred Stock,2133024.31
2023,9,Construct Corp G,Equity,Shareholder's Equity,Additional Paid-in Capital,6411563.8
2023,9,Construct Corp G,Equity,Shareholder's Equity,Retained Earnings,6416021.12
2023,10,Construct Corp G,Assets,Current Assets,Cash and Cash Equivalents,1835067.36
2023,10,Construct Corp G,Assets,Current Assets,Accounts Receivable,9117270.93
2023,10,Construct Corp G,Assets,Current Assets,Allowance for Doubtful Accounts,-9058030.08
2023,10,Construct Corp G,Assets,Current Assets,Inventory,7014976.19
2023,10,Construct Corp G,Assets,Current Assets,Prepaid Expenses,6770273.52
2023,10,Construct Corp G,Assets,PPE,Land,5757537.52
2023,10,Construct Corp G,Assets,PPE,Buildings,6687882.16
2023,10,Construct Corp G,Assets,PPE,Construction Equipment,2404814.83
2023,10,Construct Corp G,Assets,PPE,Accumulated Depreciation - PPE,-5893236.87
2023,10,Construct Corp G,Assets,PPE,Vehicles,545164.19
2023,10,Construct Corp G,Assets,PPE,Accumulated Depreciation - Vehicles,-3613206.49
2023,10,Construct Corp G,Assets,Other Long Term Assets,Investments,8888493.22
2023,10,Construct Corp G,Assets,Other Long Term Assets,Intangible Assets,5873495.53
2023,10,Construct Corp G,Assets,Other Long Term Assets,Accumulated Amortization,-6275052.99
2023,10,Construct Corp G,Liabilities,Current Liabilities,Accounts Payable,2420078.51
2023,10,Construct Corp G,Liabilities,Current Liabilities,Accrued Expenses,6734384.91
2023,10,Construct Corp G,Liabilities,Current Liabilities,Short-Term Loans,5173396.88
2023,10,Construct Corp G,Liabilities,Long-Term Liabilities,Long-Term Debt,7093554.9
2023,10,Construct Corp G,Liabilities,Long-Term Liabilities,Lease Obligations,9235952.52
2023,10,Construct Corp G,Equity,Shareholder's Equity,Common Stock,475006.56
2023,10,Construct Corp G,Equity,Shareholder's Equity,Preferred Stock,8628525.01
2023,10,Construct Corp G,Equity,Shareholder's Equity,Additional Paid-in Capital,2273585.68
2023,10,Construct Corp G,Equity,Shareholder's Equity,Retained Earnings,6801852.58
2023,11,Construct Corp G,Assets,Current Assets,Cash and Cash Equivalents,4440554.64
2023,11,Construct Corp G,Assets,Current Assets,Accounts Receivable,6083671.22
2023,11,Construct Corp G,Assets,Current Assets,Allowance for Doubtful Accounts,-642766.72
2023,11,Construct Corp G,Assets,Current Assets,Inventory,4040228.83
2023,11,Construct Corp G,Assets,Current Assets,Prepaid Expenses,7385903.98
2023,11,Construct Corp G,Assets,PPE,Land,2571291.19
2023,11,Construct Corp G,Assets,PPE,Buildings,1132600.47
2023,11,Construct Corp G,Assets,PPE,Construction Equipment,3474740.09
2023,11,Construct Corp G,Assets,PPE,Accumulated Depreciation - PPE,-7279410.19
2023,11,Construct Corp G,Assets,PPE,Vehicles,9218914.86
2023,11,Construct Corp G,Assets,PPE,Accumulated Depreciation - Vehicles,-5455347.47
2023,11,Construct Corp G,Assets,Other Long Term Assets,Investments,6966104.11
2023,11,Construct Corp G,Assets,Other Long Term Assets,Intangible Assets,3756189.46
2023,11,Construct Corp G,Assets,Other Long Term Assets,Accumulated Amortization,-5558355.87
2023,11,Construct Corp G,Liabilities,Current Liabilities,Accounts Payable,3805175.28
2023,11,Construct Corp G,Liabilities,Current Liabilities,Accrued Expenses,7836322.12
2023,11,Construct Corp G,Liabilities,Current Liabilities,Short-Term Loans,5524093.88
2023,11,Construct Corp G,Liabilities,Long-Term Liabilities,Long-Term Debt,8882543.77
2023,11,Construct Corp G,Liabilities,Long-Term Liabilities,Lease Obligations,2658173.31
2023,11,Construct Corp G,Equity,Shareholder's Equity,Common Stock,8429220.83
2023,11,Construct Corp G,Equity,Shareholder's Equity,Preferred Stock,8613999.2
2023,11,Construct Corp G,Equity,Shareholder's Equity,Additional Paid-in Capital,5134141.3
2023,11,Construct Corp G,Equity,Shareholder's Equity,Retained Earnings,1882309.62
2023,12,Construct Corp G,Assets,Current Assets,Cash and Cash Equivalents,6697125.38
2023,12,Construct Corp G,Assets,Current Assets,Accounts Receivable,7145663.31
2023,12,Construct Corp G,Assets,Current Assets,Allowance for Doubtful Accounts,-8213492.65
2023,12,Construct Corp G,Assets,Current Assets,Inventory,3017001.25
2023,12,Construct Corp G,Assets,Current Assets,Prepaid Expenses,4391696.53
2023,12,Construct Corp G,Assets,PPE,Land,8731858.52
2023,12,Construct Corp G,Assets,PPE,Buildings,581259.13
2023,12,Construct Corp G,Assets,PPE,Construction Equipment,8535140.9
2023,12,Construct Corp G,Assets,PPE,Accumulated Depreciation - PPE,-7301748.61
2023,12,Construct Corp G,Assets,PPE,Vehicles,7970082.96
2023,12,Construct Corp G,Assets,PPE,Accumulated Depreciation - Vehicles,-2781891.86
2023,12,Construct Corp G,Assets,Other Long Term Assets,Investments,7492357.02
2023,12,Construct Corp G,Assets,Other Long Term Assets,Intangible Assets,8805648.31
2023,12,Construct Corp G,Assets,Other Long Term Assets,Accumulated Amortization,-8576686.17
2023,12,Construct Corp G,Liabilities,Current Liabilities,Accounts Payable,1353214.16
2023,12,Construct Corp G,Liabilities,Current Liabilities,Accrued Expenses,3732556.42
2023,12,Construct Corp G,Liabilities,Current Liabilities,Short-Term Loans,2181059.31
2023,12,Construct Corp G,Liabilities,Long-Term Liabilities,Long-Term Debt,5531459.32
2023,12,Construct Corp G,Liabilities,Long-Term Liabilities,Lease Obligations,5929967.18
2023,12,Construct Corp G,Equity,Shareholder's Equity,Common Stock,4858748.48
2023,12,Construct Corp G,Equity,Shareholder's Equity,Preferred Stock,7598048.97
2023,12,Construct Corp G,Equity,Shareholder's Equity,Additional Paid-in Capital,6781398.96
2023,12,Construct Corp G,Equity,Shareholder's Equity,Retained Earnings,8052998.52
2019,1,Construct Corp H,Assets,Current Assets,Cash and Cash Equivalents,3283698.38
2019,1,Construct Corp H,Assets,Current Assets,Accounts Receivable,390601.6
2019,1,Construct Corp H,Assets,Current Assets,Allowance for Doubtful Accounts,-4145212.84
2019,1,Construct Corp H,Assets,Current Assets,Inventory,3299966.02
2019,1,Construct Corp H,Assets,Current Assets,Prepaid Expenses,3879343.31
2019,1,Construct Corp H,Assets,PPE,Land,2532103.91
2019,1,Construct Corp H,Assets,PPE,Buildings,5551313.53
2019,1,Construct Corp H,Assets,PPE,Construction Equipment,5663738.61
2019,1,Construct Corp H,Assets,PPE,Accumulated Depreciation - PPE,-5715219.98
2019,1,Construct Corp H,Assets,PPE,Vehicles,1717669.69
2019,1,Construct Corp H,Assets,PPE,Accumulated Depreciation - Vehicles,-4117000.31
2019,1,Construct Corp H,Assets,Other Long Term Assets,Investments,4325324.01
2019,1,Construct Corp H,Assets,Other Long Term Assets,Intangible Assets,629067.11
2019,1,Construct Corp H,Assets,Other Long Term Assets,Accumulated Amortization,-1431779.64
2019,1,Construct Corp H,Liabilities,Current Liabilities,Accounts Payable,4445360.53
2019,1,Construct Corp H,Liabilities,Current Liabilities,Accrued Expenses,5632574.59
2019,1,Construct Corp H,Liabilities,Current Liabilities,Short-Term Loans,493763.79
2019,1,Construct Corp H,Liabilities,Long-Term Liabilities,Long-Term Debt,4921499.65
2019,1,Construct Corp H,Liabilities,Long-Term Liabilities,Lease Obligations,4982945.57
2019,1,Construct Corp H,Equity,Shareholder's Equity,Common Stock,3271050.64
2019,1,Construct Corp H,Equity,Shareholder's Equity,Preferred Stock,4382112.37
2019,1,Construct Corp H,Equity,Shareholder's Equity,Additional Paid-in Capital,3272602.37
2019,1,Construct Corp H,Equity,Shareholder's Equity,Retained Earnings,2439055.87
2019,2,Construct Corp H,Assets,Current Assets,Cash and Cash Equivalents,2087478.78
2019,2,Construct Corp H,Assets,Current Assets,Accounts Receivable,386929.62
2019,2,Construct Corp H,Assets,Current Assets,Allowance for Doubtful Accounts,-3832736.29
2019,2,Construct Corp H,Assets,Current Assets,Inventory,984635.23
2019,2,Construct Corp H,Assets,Current Assets,Prepaid Expenses,318147.73
2019,2,Construct Corp H,Assets,PPE,Land,1657646.5
2019,2,Construct Corp H,Assets,PPE,Buildings,4430819.58
2019,2,Construct Corp H,Assets,PPE,Construction Equipment,1503046.11
2019,2,Construct Corp H,Assets,PPE,Accumulated Depreciation - PPE,-1107544.83
2019,2,Construct Corp H,Assets,PPE,Vehicles,4234456.79
2019,2,Construct Corp H,Assets,PPE,Accumulated Depreciation - Vehicles,-2331811.21
2019,2,Construct Corp H,Assets,Other Long Term Assets,Investments,5431045.43
2019,2,Construct Corp H,Assets,Other Long Term Assets,Intangible Assets,4412243.46
2019,2,Construct Corp H,Assets,Other Long Term Assets,Accumulated Amortization,-1247309.98
2019,2,Construct Corp H,Liabilities,Current Liabilities,Accounts Payable,3760760.26
2019,2,Construct Corp H,Liabilities,Current Liabilities,Accrued Expenses,4054956.74
2019,2,Construct Corp H,Liabilities,Current Liabilities,Short-Term Loans,4040086.73
2019,2,Construct Corp H,Liabilities,Long-Term Liabilities,Long-Term Debt,4130159.28
2019,2,Construct Corp H,Liabilities,Long-Term Liabilities,Lease Obligations,4190380.31
2019,2,Construct Corp H,Equity,Shareholder's Equity,Common Stock,4455340.35
2019,2,Construct Corp H,Equity,Shareholder's Equity,Preferred Stock,3362817.81
2019,2,Construct Corp H,Equity,Shareholder's Equity,Additional Paid-in Capital,2747074.43
2019,2,Construct Corp H,Equity,Shareholder's Equity,Retained Earnings,2530417.34
2019,3,Construct Corp H,Assets,Current Assets,Cash and Cash Equivalents,4836379.14
2019,3,Construct Corp H,Assets,Current Assets,Accounts Receivable,542547.0
2019,3,Construct Corp H,Assets,Current Assets,Allowance for Doubtful Accounts,-2094910.47
2019,3,Construct Corp H,Assets,Current Assets,Inventory,1663815.97
2019,3,Construct Corp H,Assets,Current Assets,Prepaid Expenses,2353567.89
2019,3,Construct Corp H,Assets,PPE,Land,3265107.3
2019,3,Construct Corp H,Assets,PPE,Buildings,5796527.98
2019,3,Construct Corp H,Assets,PPE,Construction Equipment,3872065.31
2019,3,Construct Corp H,Assets,PPE,Accumulated Depreciation - PPE,-4877584.8
2019,3,Construct Corp H,Assets,PPE,Vehicles,5231779.34
2019,3,Construct Corp H,Assets,PPE,Accumulated Depreciation - Vehicles,-6031969.16
2019,3,Construct Corp H,Assets,Other Long Term Assets,Investments,4785884.57
2019,3,Construct Corp H,Assets,Other Long Term Assets,Intangible Assets,5294190.18
2019,3,Construct Corp H,Assets,Other Long Term Assets,Accumulated Amortization,-4111309.47
2019,3,Construct Corp H,Liabilities,Current Liabilities,Accounts Payable,2677615.83
2019,3,Construct Corp H,Liabilities,Current Liabilities,Accrued Expenses,1531014.21
2019,3,Construct Corp H,Liabilities,Current Liabilities,Short-Term Loans,3765184.62
2019,3,Construct Corp H,Liabilities,Long-Term Liabilities,Long-Term Debt,3354014.32
2019,3,Construct Corp H,Liabilities,Long-Term Liabilities,Lease Obligations,3777483.48
2019,3,Construct Corp H,Equity,Shareholder's Equity,Common Stock,2042318.86
2019,3,Construct Corp H,Equity,Shareholder's Equity,Preferred Stock,1737221.69
2019,3,Construct Corp H,Equity,Shareholder's Equity,Additional Paid-in Capital,5988145.85
2019,3,Construct Corp H,Equity,Shareholder's Equity,Retained Earnings,280390.49
2019,4,Construct Corp H,Assets,Current Assets,Cash and Cash Equivalents,4074560.22
2019,4,Construct Corp H,Assets,Current Assets,Accounts Receivable,3809000.3
2019,4,Construct Corp H,Assets,Current Assets,Allowance for Doubtful Accounts,-851477.59
2019,4,Construct Corp H,Assets,Current Assets,Inventory,4969017.62
2019,4,Construct Corp H,Assets,Current Assets,Prepaid Expenses,5198638.17
2019,4,Construct Corp H,Assets,PPE,Land,281742.3
2019,4,Construct Corp H,Assets,PPE,Buildings,5779866.28
2019,4,Construct Corp H,Assets,PPE,Construction Equipment,4174447.91
2019,4,Construct Corp H,Assets,PPE,Accumulated Depreciation - PPE,-1258594.49
2019,4,Construct Corp H,Assets,PPE,Vehicles,2692308.76
2019,4,Construct Corp H,Assets,PPE,Accumulated Depreciation - Vehicles,-4346461.3
2019,4,Construct Corp H,Assets,Other Long Term Assets,Investments,1950412.16
2019,4,Construct Corp H,Assets,Other Long Term Assets,Intangible Assets,4757975.57
2019,4,Construct Corp H,Assets,Other Long Term Assets,Accumulated Amortization,-1874903.77
2019,4,Construct Corp H,Liabilities,Current Liabilities,Accounts Payable,5034705.57
2019,4,Construct Corp H,Liabilities,Current Liabilities,Accrued Expenses,2694027.61
2019,4,Construct Corp H,Liabilities,Current Liabilities,Short-Term Loans,4490504.87
2019,4,Construct Corp H,Liabilities,Long-Term Liabilities,Long-Term Debt,2541862.91
2019,4,Construct Corp H,Liabilities,Long-Term Liabilities,Lease Obligations,970814.21
2019,4,Construct Corp H,Equity,Shareholder's Equity,Common Stock,2372695.52
2019,4,Construct Corp H,Equity,Shareholder's Equity,Preferred Stock,6006955.01
2019,4,Construct Corp H,Equity,Shareholder's Equity,Additional Paid-in Capital,1863720.24
2019,4,Construct Corp H,Equity,Shareholder's Equity,Retained Earnings,3883042.89
2019,5,Construct Corp H,Assets,Current Assets,Cash and Cash Equivalents,3977484.38
2019,5,Construct Corp H,Assets,Current Assets,Accounts Receivable,3196908.79
2019,5,Construct Corp H,Assets,Current Assets,Allowance for Doubtful Accounts,-2265029.5
2019,5,Construct Corp H,Assets,Current Assets,Inventory,5818548.53
2019,5,Construct Corp H,Assets,Current Assets,Prepaid Expenses,4030903.4
2019,5,Construct Corp H,Assets,PPE,Land,1591743.69
2019,5,Construct Corp H,Assets,PPE,Buildings,6103647.87
2019,5,Construct Corp H,Assets,PPE,Construction Equipment,5893240.12
2019,5,Construct Corp H,Assets,PPE,Accumulated Depreciation - PPE,-5211861.23
2019,5,Construct Corp H,Assets,PPE,Vehicles,2317496.9
2019,5,Construct Corp H,Assets,PPE,Accumulated Depreciation - Vehicles,-4320992.89
2019,5,Construct Corp H,Assets,Other Long Term Assets,Investments,5473103.46
2019,5,Construct Corp H,Assets,Other Long Term Assets,Intangible Assets,3917629.9
2019,5,Construct Corp H,Assets,Other Long Term Assets,Accumulated Amortization,-2760892.07
2019,5,Construct Corp H,Liabilities,Current Liabilities,Accounts Payable,4741586.23
2019,5,Construct Corp H,Liabilities,Current Liabilities,Accrued Expenses,3270362.42
2019,5,Construct Corp H,Liabilities,Current Liabilities,Short-Term Loans,3402110.41
2019,5,Construct Corp H,Liabilities,Long-Term Liabilities,Long-Term Debt,1417792.45
2019,5,Construct Corp H,Liabilities,Long-Term Liabilities,Lease Obligations,3536487.39
2019,5,Construct Corp H,Equity,Shareholder's Equity,Common Stock,4808447.64
2019,5,Construct Corp H,Equity,Shareholder's Equity,Preferred Stock,4357943.1
2019,5,Construct Corp H,Equity,Shareholder's Equity,Additional Paid-in Capital,1925394.12
2019,5,Construct Corp H,Equity,Shareholder's Equity,Retained Earnings,2617275.37
2019,6,Construct Corp H,Assets,Current Assets,Cash and Cash Equivalents,5872544.06
2019,6,Construct Corp H,Assets,Current Assets,Accounts Receivable,4889735.28
2019,6,Construct Corp H,Assets,Current Assets,Allowance for Doubtful Accounts,-5573495.35
2019,6,Construct Corp H,Assets,Current Assets,Inventory,2515315.78
2019,6,Construct Corp H,Assets,Current Assets,Prepaid Expenses,1805770.55
2019,6,Construct Corp H,Assets,PPE,Land,3403095.54
2019,6,Construct Corp H,Assets,PPE,Buildings,2566864.9
2019,6,Construct Corp H,Assets,PPE,Construction Equipment,5367843.38
2019,6,Construct Corp H,Assets,PPE,Accumulated Depreciation - PPE,-5378017.14
2019,6,Construct Corp H,Assets,PPE,Vehicles,2901592.16
2019,6,Construct Corp H,Assets,PPE,Accumulated Depreciation - Vehicles,-2979771.23
2019,6,Construct Corp H,Assets,Other Long Term Assets,Investments,629644.15
2019,6,Construct Corp H,Assets,Other Long Term Assets,Intangible Assets,4430128.09
2019,6,Construct Corp H,Assets,Other Long Term Assets,Accumulated Amortization,-2741028.69
2019,6,Construct Corp H,Liabilities,Current Liabilities,Accounts Payable,5619696.56
2019,6,Construct Corp H,Liabilities,Current Liabilities,Accrued Expenses,1273573.93
2019,6,Construct Corp H,Liabilities,Current Liabilities,Short-Term Loans,4941300.6
